dataid,active_record,building_type,city,state,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,water_ert_min_time,water_ert_max_time,water_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,number_of_nests,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
5085,,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-26 00:04:00-05:00,2017-10-28 02:34:00-05:00,4%,,,,,,,2017-01-02,2020-12-16,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
4699,,Single-Family Home 001 (Master),Austin,Texas,2017-03-17 00:00:00-05:00,2020-11-05 11:59:00-06:00,66%,2019-03-06 18:00:00-06:00,2020-11-05 11:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,yes,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,yes,,yes,,,,,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,2017-03-08,2021-01-22,2007.0,1834.0,1066.0,768.0,,,,yes,,,,,,,,,,,,,yes,,,,yes,,,,,,,,
3431,yes,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,yes,Single-Family Home 001 (Master),Austin,Texas,2018-09-01 00:00:00-05:00,2021-06-16 01:59:00-05:00,100%,2019-03-13 19:00:00-05:00,2021-06-16 01:00:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,2017-04-12,,2008.0,2345.0,1385.0,960.0,0.0,0.0,0.0,yes,South;West,6.27,2.09,4.18,,2.0,,,,,,,,,,,yes,,,,,yes,,,
6302,,Single-Family Home 001 (Master),Austin,Texas,2017-09-10 08:00:00-05:00,2019-05-01 08:59:00-05:00,58%,2019-03-11 19:00:00-05:00,2019-05-01 08:00:00-05:00,100%,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,2017-07-17,2019-05-01,2016.0,2413.0,1387.0,1026.0,,,,yes,South,,,,,,,,,,,,,,,,yes,,,,,,,,
1517,yes,Single-Family Home 001 (Master),Austin,Texas,2017-09-17 00:00:00-05:00,2021-12-29 04:59:00-06:00,81%,2019-03-26 19:00:00-05:00,2021-12-28 15:00:00-06:00,99%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,yes,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,2019-12-04 07:04:00-06:00,2021-04-09 14:41:00-05:00,87%,2017-07-25,,2008.0,2075.0,,,,,,yes,South,,4.07,,,,,,,,,,,yes,,,yes,,,,,,,,
6948,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-07 00:00:00-05:00,2019-04-04 23:59:00-05:00,765%,,,,,,,2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5937,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27,2021-11-29,1967.0,2144.0,2144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,yes,Single-Family Home 001 (Master),Austin,Texas,2019-03-07 18:00:00-06:00,2021-10-18 04:59:00-05:00,100%,2019-03-07 18:00:00-06:00,2021-10-18 04:00:00-05:00,96%,yes,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,yes,,,,yes,,,,,,,,,,,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28,,1942.0,1485.0,1485.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
7937,yes,Single-Family Home 001 (Master),Austin,Texas,2017-10-07 00:00:00-05:00,2021-10-04 06:59:00-05:00,82%,2019-03-12 08:21:25-05:00,2021-10-04 05:00:00-05:00,99%,yes,,,,,,,yes,,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,,,yes,yes,yes,yes,yes,,,,,,,,yes,,,,,,,yes,yes,,,,,yes,,,,,,yes,,,,,,,,,,2020-02-03 15:04:00-06:00,2021-01-22 08:09:00-06:00,100%,2017-10-06,,1948.0,2227.0,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,
7952,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-11,2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5015,,Single-Family Home 001 (Master),San Antonio,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-25,2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7690,yes,Single-Family Home 001 (Master),Austin,Texas,2018-09-08 00:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2019-03-14 19:00:00-05:00,2021-12-28 20:00:00-06:00,100%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,,,2018-01-12,,2015.0,2168.0,,,,,,yes,,,,,,,,,,,,,,yes,,,yes,,,,,,,,
2049,yes,Single-Family Home 001 (Master),Broken Arrow,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-27 00:08:46.208632-05:00,2019-01-03 23:58:38.838426-06:00,101%,,,,2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9851,yes,Single-Family Home 001 (Master),Oklahoma City,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-27 00:01:15.507312-05:00,2019-01-26 23:59:23.225778-06:00,100%,,,,2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5527,yes,Single-Family Home 001 (Master),Tulsa,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-27 00:16:17.786399-05:00,2018-10-08 23:58:12.982126-05:00,101%,,,,2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8928,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9106,,Single-Family Home 001 (Master),Austin,Texas,2019-04-06 00:00:00-05:00,2020-07-13 16:59:00-05:00,100%,2019-04-06 00:00:00-05:00,2020-07-13 16:00:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-19,2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,yes,Single-Family Home 001 (Master),Owasso,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-27 00:00:40.302373-05:00,2019-04-04 23:30:05.826756-05:00,100%,,,,2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,yes,Single-Family Home 001 (Master),Austin,Texas,2018-12-01 00:00:00-06:00,2021-12-29 04:59:00-06:00,96%,2019-02-28 18:00:00-06:00,2021-12-27 12:00:00-06:00,96%,yes,yes,yes,,,,,yes,,,,,,yes,,,,,yes,,yes,,,yes,,yes,yes,,,yes,,,,,,yes,,,yes,yes,,,,,,,,,yes,yes,yes,,yes,,yes,,yes,yes,,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,,,2018-03-21,,1999.0,3951.5,2390.0,1561.5,,,,yes,,9.6,,,,3.0,,,,,,,,,,,yes,,,,,,,,
3029,yes,Single-Family Home 001 (Master),Austin,Texas,2018-11-17 05:40:00-06:00,2021-12-29 06:59:00-06:00,99%,2019-03-05 18:00:00-06:00,2021-12-29 04:00:00-06:00,100%,yes,,,,,,,yes,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,yes,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,2018-07-04 17:02:58.622710-05:00,2019-12-11 17:11:01.603978-06:00,72%,,,,2018-03-21,,2008.0,1439.0,1439.0,0.0,0.0,,,yes,South,6.25,6.25,0.0,,,,,,,,,,,,,yes,,,,,,,,
4580,yes,Single-Family Home 001 (Master),Austin,Texas,2019-03-19 19:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2019-03-19 19:00:00-05:00,2021-12-29 04:00:00-06:00,100%,yes,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2018-05-10,,1955.0,7475.02,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
7472,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005,yes,Single-Family Home 001 (Master),Austin,Texas,2018-09-08 00:00:00-05:00,2021-12-29 04:59:00-06:00,98%,2019-03-12 08:50:01-05:00,2021-12-25 06:00:00-06:00,97%,,,,,,yes,,yes,yes,,,,,,,,yes,,yes,,,,yes,,,,,,,yes,,,,,,,yes,,yes,,,,,,,,yes,,,,,,,,yes,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,2018-06-07,,1978.0,4351.0,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
6870,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,yes,Single-Family Home 001 (Master),Austin,Texas,2019-03-21 19:00:00-05:00,2021-12-29 04:59:00-06:00,97%,2019-03-21 19:00:00-05:00,2021-12-24 08:00:00-06:00,97%,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,2019-11-27 11:04:00-06:00,2021-04-09 14:41:00-05:00,94%,2018-07-13,,2017.0,3833.28,,,,,,yes,,,,,,,,,,,,,,yes,,,yes,,,,,,,,
6161,,Single-Family Home 001 (Master),Austin,Texas,2018-09-01 00:00:00-05:00,2021-04-17 16:59:00-05:00,101%,2019-03-15 19:00:00-05:00,2021-04-17 16:00:00-05:00,100%,yes,yes,,,,yes,,yes,,,,,,,,,,yes,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,2018-07-25,2021-04-21,1955.0,1215.0,1215.0,0.0,0.0,,,yes,,,,,,,,,,,,,,yes,,,yes,,,,,,,,
5649,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-31,2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
5248,yes,Single-Family Home 001 (Master),Silver Spring,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
7393,yes,Single-Family Home 001 (Master),Columbia,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-24,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,
6390,yes,Single-Family Home 001 (Master),Austin,Texas,2018-09-08 00:00:00-05:00,2021-12-29 04:59:00-06:00,98%,2019-03-11 19:00:00-05:00,2021-12-26 10:00:00-06:00,98%,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,2018-08-26 01:01:54.940979-05:00,2020-06-13 01:40:27.050246-05:00,32%,2019-12-18 13:04:00-06:00,2021-04-09 14:41:00-05:00,68%,2018-09-05,,2008.0,2122.0,1162.0,960.0,0.0,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,
7496,yes,Single-Family Home 001 (Master),Fremont,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-06,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,
11896,yes,Single-Family Home 001 (Master),Fremont,California,2019-07-18 19:00:00-05:00,2021-12-29 04:59:00-06:00,45%,2019-07-18 19:00:00-05:00,2020-08-14 20:00:00-05:00,100%,yes,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,2018-09-06,,2001.0,3522.0,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
6487,yes,Single-Family Home 001 (Master),Austin,Texas,2018-10-13 00:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2019-03-11 19:00:00-05:00,2021-12-29 04:00:00-06:00,100%,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-17,,2001.0,3502.0,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
5984,,Single-Family Home 001 (Master),Austin,Texas,2018-10-13 00:00:00-05:00,2019-07-03 14:59:00-05:00,44%,2019-04-08 19:00:00-05:00,2019-07-03 14:00:00-05:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2018-09-18,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
1021,yes,Single-Family Home 001 (Master),Fremont,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-23,,1953.0,1008.0,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
2983,yes,Single-Family Home 001 (Master),Fremont,California,2021-05-31 19:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2021-05-31 19:00:00-05:00,2021-12-29 04:00:00-06:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-24,,1971.0,1830.0,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,yes,,
11040,yes,Single-Family Home 001 (Master),Fremont,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,yes,Single-Family Home 001 (Master),Fremont,California,2019-07-18 19:00:00-05:00,2021-12-29 04:59:00-06:00,99%,2019-07-18 19:00:00-05:00,2021-12-29 01:00:00-06:00,100%,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,yes,,,,,,,,,,,yes,,,,,,yes,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,2018-10-04,,1912.0,1422.0,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
9059,yes,Single-Family Home 001 (Master),Fremont,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
3897,yes,Single-Family Home 001 (Master),Fremont,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11954,,Single-Family Home 001 (Master),Fremont,California,2019-07-02 19:00:00-05:00,2020-06-12 14:59:00-05:00,100%,2019-07-02 19:00:00-05:00,2020-06-10 03:00:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-09,2020-06-12,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,
812,yes,Single-Family Home 001 (Master),Livermore,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-09,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
5058,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-02-15 18:00:00-06:00,2021-12-29 04:59:00-06:00,100%,2019-02-15 18:00:00-06:00,2021-12-29 04:00:00-06:00,100%,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,yes,,,,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,,,2018-10-09,,1984.0,1764.0,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,
10831,yes,Single-Family Home 001 (Master),Newark,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-09,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
518,yes,Single-Family Home 001 (Master),Brooktondale,New York,2019-02-15 18:00:00-06:00,2021-08-20 16:23:00-05:00,93%,2019-02-15 18:00:00-06:00,2021-08-20 10:00:00-05:00,93%,yes,,,,,,,yes,,,,,,yes,,,,,,,yes,,yes,,,,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,yes,,yes,,yes,,,,,,,,,,,2018-10-12,,1840.0,1498.0,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,
690,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-02-15 18:00:00-06:00,2021-11-04 10:59:00-05:00,96%,2019-02-15 18:00:00-06:00,2021-11-04 10:00:00-05:00,96%,yes,yes,,,,yes,,,,,,,,,,,yes,,,,yes,,yes,,,,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,2018-10-12,,1900.0,1296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8627,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-02-15 18:00:00-06:00,2021-12-29 04:59:00-06:00,100%,2019-02-15 18:00:00-06:00,2021-12-28 15:00:00-06:00,100%,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,,,,,,yes,yes,,,,,,,,,,,,2018-10-15,,2008.0,1408.0,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,
9290,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-02-15 18:00:00-06:00,2021-12-29 04:59:00-06:00,100%,2019-02-15 18:00:00-06:00,2021-12-29 04:00:00-06:00,100%,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,2018-10-15,,2016.0,1664.0,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
6736,yes,Single-Family Home 001 (Master),Hayward,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-16,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
11478,yes,Single-Family Home 001 (Master),Fremont,California,2019-06-28 16:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2019-06-28 17:00:00-05:00,2021-12-29 01:00:00-06:00,100%,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,2018-10-16,,1977.0,1874.0,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,
3517,yes,Single-Family Home 001 (Master),Ithaca,New York,2019-02-15 18:00:00-06:00,2021-12-29 04:59:00-06:00,98%,2019-02-15 18:00:00-06:00,2021-12-29 04:00:00-06:00,98%,yes,,,,,,,,,,,,,yes,,,,yes,,,,,,,yes,yes,,yes,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,2018-10-18,,1900.0,2196.0,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
166,,Single-Family Home 001 (Master),Berkeley,California,2019-10-01 19:00:00-05:00,2020-09-17 09:59:00-05:00,100%,2019-10-01 19:00:00-05:00,2020-09-17 09:00:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-24,2020-09-24,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
